gene	ontology	GO_id	GO_name
fig|657315.3.peg.1	BP	GO:0009372	quorum sensing
fig|657315.3.peg.1	MF	GO:0008233	peptidase activity
fig|657315.3.peg.1	CC	GO:0016021	integral component of membrane
fig|657315.3.peg.242	BP	0019222	regulation of metabolic process	3.2677150831265975	0.567175461341	15
fig|657315.3.peg.242	BP	0050794	regulation of cellular process	2.6810544978190265	0.542449404247	16
fig|657315.3.peg.242	BP	0050789	regulation of biological process	2.6037627916968566	0.538997321982	17
fig|657315.3.peg.242	BP	0065007	biological regulation	2.4920570063269776	0.533916355321	18
fig|657315.3.peg.244	MF	0010181	FMN binding	7.649989842485062	0.706303089939	1
fig|657315.3.peg.244	BP	0022900	electron transport chain	0.09601081260548536	0.349691108039	1
fig|657315.3.peg.244	MF	0050662	coenzyme binding	4.2663722780988405	0.604613483181	2
fig|657315.3.peg.244	BP	0006091	generation of precursor metabolites and energy	0.08834091114657099	0.347856632901	2
fig|657315.3.peg.244	MF	0048037	cofactor binding	3.2303296077136543	0.565669669373	3
fig|657315.3.peg.244	BP	0055114	oxidation-reduction process	0.054213534745366464	0.338508077756	3
fig|657315.3.peg.244	MF	0032553	ribonucleotide binding	2.7457818599027646	0.54530222107	4
fig|657315.3.peg.244	BP	0044237	cellular metabolic process	0.020178751911751176	0.325325940796	4
fig|657315.3.peg.244	MF	0097367	carbohydrate derivative binding	2.698881676455979	0.543238530095	5
fig|657315.3.peg.244	BP	0009987	cellular process	0.014499315497462377	0.32218398263	5
fig|657315.3.peg.244	MF	0000166	nucleotide binding	2.4482452736838343	0.531892546169	6
fig|657315.3.peg.244	BP	0008152	metabolic process	0.011039803611955768	0.319956232207	6
fig|657315.3.peg.244	MF	1901265	nucleoside phosphate binding	2.4482451768143036	0.531892541675	7
fig|657315.3.peg.244	MF	0043168	anion binding	2.4244988462880843	0.530788049565	8
fig|657315.3.peg.244	MF	0036094	small molecule binding	2.280901783292703	0.523990545928	9
fig|657315.3.peg.244	MF	0043167	ion binding	1.679357418528229	0.492864714091	10
fig|657315.3.peg.244	MF	1901363	heterocyclic compound binding	1.2324095223346587	0.465892243163	11
fig|657315.3.peg.244	MF	0097159	organic cyclic compound binding	1.232101589812832	0.465872103982	12
fig|657315.3.peg.244	MF	0005488	binding	0.8615043674046581	0.439470660895	13
fig|657315.3.peg.244	MF	0009055	electron transfer activity	0.1049231545724807	0.351732957219	14
fig|657315.3.peg.244	MF	0016491	oxidoreductase activity	0.06090763704766018	0.340534594294	15
fig|657315.3.peg.244	MF	0003824	catalytic activity	0.01376407436902979	0.321734920912	16
fig|657315.3.peg.245|ROI_31010	MF	0010181	FMN binding	3.2796481658746597	0.567654280184	1
fig|657315.3.peg.245|ROI_31010	BP	0022900	electron transport chain	0.31437490921173944	0.38611239946	1
fig|657315.3.peg.245|ROI_31010	MF	0050662	coenzyme binding	1.829048182403868	0.501071830952	2
fig|657315.3.peg.245|ROI_31010	BP	0006091	generation of precursor metabolites and energy	0.2892608151907142	0.382792876353	2
fig|657315.3.peg.245|ROI_31010	MF	0048037	cofactor binding	1.384883482363837	0.475572917263	3
fig|657315.3.peg.245|ROI_31010	BP	0055114	oxidation-reduction process	0.17751516314786747	0.365876460222	3
fig|657315.3.peg.245|ROI_31010	MF	0032553	ribonucleotide binding	1.177151685968346	0.462237094303	4
fig|657315.3.peg.245|ROI_31010	BP	0044237	cellular metabolic process	0.06607269669021172	0.342023093484	4
fig|657315.3.peg.245|ROI_31010	MF	0097367	carbohydrate derivative binding	1.157044979451404	0.460885868706	5
fig|657315.3.peg.245|ROI_31010	BP	0009987	cellular process	0.04747612138100659	0.336337651084	5
fig|657315.3.peg.245|ROI_31010	MF	0000166	nucleotide binding	1.0495939585248109	0.453456954161	6
fig|657315.3.peg.245|ROI_31010	BP	0008152	metabolic process	0.03614839999829082	0.332306487699	6
fig|657315.3.peg.245|ROI_31010	MF	1901265	nucleoside phosphate binding	1.0495939169956083	0.453456951218	7
fig|657315.3.peg.245|ROI_31010	MF	0043168	anion binding	1.0394135623859777	0.452733772202	8
fig|657315.3.peg.245|ROI_31010	MF	0036094	small molecule binding	0.9778516709358314	0.44828302787	9
fig|657315.3.peg.245|ROI_31010	MF	0043167	ion binding	0.7199619334049938	0.427903028536	10
fig|657315.3.peg.245|ROI_31010	MF	1901363	heterocyclic compound binding	0.5283496727125518	0.410242490419	11
fig|657315.3.peg.245|ROI_31010	MF	0097159	organic cyclic compound binding	0.5282176581149882	0.410229304057	12
fig|657315.3.peg.245|ROI_31010	MF	0005488	binding	0.3693379045760756	0.392942653041	13
fig|657315.3.peg.245|ROI_31010	MF	0009055	electron transfer activity	0.34355721296174496	0.389807170457	14
fig|657315.3.peg.245|ROI_31010	MF	0016491	oxidoreductase activity	0.19943412983951536	0.369543486464	15
fig|657315.3.peg.245|ROI_31010	MF	0003824	catalytic activity	0.04506867000415485	0.33552506403	16
fig|657315.3.peg.246|ROI_31020	MF	0010181	FMN binding	7.650225022935404	0.70630926305	1
fig|657315.3.peg.246|ROI_31020	BP	0022900	electron transport chain	0.1264978436461971	0.356342609321	1
fig|657315.3.peg.246|ROI_31020	CC	0016021	integral component of membrane	0.006735468564095104	0.316616549549	1
fig|657315.3.peg.246|ROI_31020	MF	0050662	coenzyme binding	4.266503437404192	0.604618093204	2
fig|657315.3.peg.246|ROI_31020	BP	0006091	generation of precursor metabolites and energy	0.11639246104186263	0.354236924731	2
fig|657315.3.peg.246|ROI_31020	CC	0031224	intrinsic component of membrane	0.006719626795435393	0.316602527484	2
fig|657315.3.peg.246|ROI_31020	MF	0048037	cofactor binding	3.230428916390859	0.565673680783	3
fig|657315.3.peg.246|ROI_31020	BP	0055114	oxidation-reduction process	0.07142836369801989	0.343506275897	3
fig|657315.3.peg.246|ROI_31020	CC	0044425	membrane part	0.00650436197529549	0.316410325516	3
fig|657315.3.peg.246|ROI_31020	MF	0032553	ribonucleotide binding	2.745866272330447	0.545305919408	4
fig|657315.3.peg.246|ROI_31020	BP	0044237	cellular metabolic process	0.02658626184945201	0.328375287158	4
fig|657315.3.peg.246|ROI_31020	CC	0016020	membrane	0.005617609478725837	0.315582843624	4
fig|657315.3.peg.246|ROI_31020	MF	0097367	carbohydrate derivative binding	2.698964647050863	0.543242196712	5
fig|657315.3.peg.246|ROI_31020	BP	0009987	cellular process	0.01910339153477896	0.324768820789	5
fig|657315.3.peg.246|ROI_31020	MF	0000166	nucleotide binding	2.4483205390682157	0.531896038385	6
fig|657315.3.peg.246|ROI_31020	BP	0008152	metabolic process	0.014545354979217376	0.322211718957	6
fig|657315.3.peg.246|ROI_31020	MF	1901265	nucleoside phosphate binding	2.448320442195707	0.531896033891	7
fig|657315.3.peg.246|ROI_31020	MF	0043168	anion binding	2.4245733816459425	0.530791524804	8
fig|657315.3.peg.246|ROI_31020	MF	0036094	small molecule binding	2.280971904105884	0.523993916681	9
fig|657315.3.peg.246|ROI_31020	MF	0043167	ion binding	1.6794090463136386	0.492867606404	10
fig|657315.3.peg.246|ROI_31020	MF	1901363	heterocyclic compound binding	1.2324474097871176	0.465894720876	11
fig|657315.3.peg.246|ROI_31020	MF	0097159	organic cyclic compound binding	1.2321394677986497	0.465874581387	12
fig|657315.3.peg.246|ROI_31020	MF	0005488	binding	0.8615308522744773	0.439472732479	13
fig|657315.3.peg.246|ROI_31020	MF	0009055	electron transfer activity	0.1382401881808168	0.358686326204	14
fig|657315.3.peg.246|ROI_31020	MF	0016491	oxidoreductase activity	0.08024809434509515	0.345832393354	15
fig|657315.3.peg.246|ROI_31020	MF	0003824	catalytic activity	0.01813468379465298	0.324253369629	16
fig|657315.3.peg.247|ROI_31030	BP	0022904	respiratory electron transport chain	2.713988506807481	0.543905201132	1
fig|657315.3.peg.247|ROI_31030	CC	0016021	integral component of membrane	0.7998059901869088	0.434555079544	1
fig|657315.3.peg.247|ROI_31030	BP	0045333	cellular respiration	1.9712754698910167	0.508563875129	2
fig|657315.3.peg.247|ROI_31030	CC	0031224	intrinsic component of membrane	0.7979248528393552	0.434402280587	2
fig|657315.3.peg.247|ROI_31030	BP	0015980	energy derivation by oxidation of organic compounds	1.9424018201642126	0.507065350964	3
fig|657315.3.peg.247|ROI_31030	CC	0044425	membrane part	0.7723631430657854	0.432307848661	3
fig|657315.3.peg.247|ROI_31030	BP	0022900	electron transport chain	1.8133622580750977	0.500227975036	4
fig|657315.3.peg.247|ROI_31030	CC	0016020	membrane	0.693996220075561	0.42566094439	4
fig|657315.3.peg.247|ROI_31030	BP	0006091	generation of precursor metabolites and energy	1.6685003466787158	0.492255483922	5
fig|657315.3.peg.247|ROI_31030	BP	0055114	oxidation-reduction process	1.023934441509704	0.451627365687	6
fig|657315.3.peg.247|ROI_31030	BP	0044237	cellular metabolic process	0.3811173568771539	0.394338788924	7
fig|657315.3.peg.247|ROI_31030	BP	0009987	cellular process	0.27384948400613235	0.380684074814	8
fig|657315.3.peg.247|ROI_31030	BP	0008152	metabolic process	0.20850946537388207	0.371002438861	9
fig|657315.3.peg.248|ROI_31040	BP	0006855	drug transmembrane transport	3.8158738369556566	0.588337481196	1
fig|657315.3.peg.248|ROI_31040	MF	0015238	drug transmembrane transporter activity	3.786637349110595	0.587248804097	1
fig|657315.3.peg.248|ROI_31040	CC	0016021	integral component of membrane	0.34470167864844115	0.38994880808	1
fig|657315.3.peg.248|ROI_31040	MF	0015297	antiporter activity	3.7211734280023574	0.584795784027	2
fig|657315.3.peg.248|ROI_31040	BP	0015893	drug transport	3.4411820016875527	0.574052144578	2
fig|657315.3.peg.248|ROI_31040	CC	0031224	intrinsic component of membrane	0.3438909430332722	0.389848496802	2
fig|657315.3.peg.248|ROI_31040	BP	0042493	response to drug	3.3866441830328347	0.571909196654	3
fig|657315.3.peg.248|ROI_31040	MF	0015291	secondary active transmembrane transporter activity	3.1376702570023243	0.561899586965	3
fig|657315.3.peg.248|ROI_31040	CC	0044425	membrane part	0.332874316030998	0.388473519204	3
fig|657315.3.peg.248|ROI_31040	MF	0022804	active transmembrane transporter activity	2.4158867973477913	0.530386149296	4
fig|657315.3.peg.248|ROI_31040	BP	0042221	response to chemical	2.4154256108357597	0.530364606818	4
fig|657315.3.peg.248|ROI_31040	CC	0016020	membrane	0.3194610212289764	0.38676832208	4
fig|657315.3.peg.248|ROI_31040	MF	0022857	transmembrane transporter activity	1.619066494391409	0.489456173547	5
fig|657315.3.peg.248|ROI_31040	BP	0050896	response to stimulus	1.5228084213372088	0.483879884081	5
fig|657315.3.peg.248|ROI_31040	MF	0005215	transporter activity	1.5575549569287384	0.485912564297	6
fig|657315.3.peg.248|ROI_31040	BP	0055085	transmembrane transport	1.337214251040655	0.472606347537	6
fig|657315.3.peg.248|ROI_31040	BP	0006810	transport	1.1414523643926358	0.459829899944	7
fig|657315.3.peg.248|ROI_31040	BP	0051234	establishment of localization	1.1388137414336446	0.459650494233	8
fig|657315.3.peg.248|ROI_31040	BP	0051179	localization	1.1196358049380575	0.458340250133	9
fig|657315.3.peg.249|ROI_31050	MF	0010181	FMN binding	7.64733513053755	0.706233401413	1
fig|657315.3.peg.249|ROI_31050	MF	0050662	coenzyme binding	4.264891754635096	0.604561440433	2
fig|657315.3.peg.249|ROI_31050	MF	0048037	cofactor binding	3.229208613466528	0.565624384384	3
fig|657315.3.peg.249|ROI_31050	MF	0032553	ribonucleotide binding	2.7448290142050795	0.54526047036	4
fig|657315.3.peg.249|ROI_31050	MF	0097367	carbohydrate derivative binding	2.6979451061364186	0.543197137489	5
fig|657315.3.peg.249|ROI_31050	MF	0000166	nucleotide binding	2.447395679617396	0.531853122385	6
fig|657315.3.peg.249|ROI_31050	MF	1901265	nucleoside phosphate binding	2.447395582781481	0.531853117891	7
fig|657315.3.peg.249|ROI_31050	MF	0043168	anion binding	2.4236574927455967	0.53074881744	8
fig|657315.3.peg.249|ROI_31050	MF	0036094	small molecule binding	2.2801102610371338	0.523952493345	9
fig|657315.3.peg.249|ROI_31050	MF	0043167	ion binding	1.6787746451788645	0.492832062646	10
fig|657315.3.peg.249|ROI_31050	MF	1901363	heterocyclic compound binding	1.2319818495729253	0.465864272138	11
fig|657315.3.peg.249|ROI_31050	MF	0097159	organic cyclic compound binding	1.2316740239103443	0.465844136453	12
fig|657315.3.peg.249|ROI_31050	MF	0005488	binding	0.8612054067545039	0.439447274699	13
fig|657315.3.peg.250|ROI_31060	MF	0000150	recombinase activity	2.153673344093464	0.517786792787	1
fig|657315.3.peg.250|ROI_31060	BP	0006310	DNA recombination	1.3395415493724387	0.472752396791	1
fig|657315.3.peg.250|ROI_31060	CC	0016021	integral component of membrane	0.6393898855485542	0.420804618912	1
fig|657315.3.peg.250|ROI_31060	MF	0140097	catalytic activity, acting on DNA	1.1777202347404692	0.462275133882	2
fig|657315.3.peg.250|ROI_31060	BP	0006259	DNA metabolic process	0.9337380080194334	0.445006934157	2
fig|657315.3.peg.250|ROI_31060	CC	0031224	intrinsic component of membrane	0.6378860456072302	0.420667999961	2
fig|657315.3.peg.250|ROI_31060	MF	0003677	DNA binding	0.715950100858423	0.427559287864	3
fig|657315.3.peg.250|ROI_31060	BP	0090304	nucleic acid metabolic process	0.6528633944775891	0.422021545593	3
fig|657315.3.peg.250|ROI_31060	CC	0044425	membrane part	0.617451216552338	0.418795349145	3
fig|657315.3.peg.250|ROI_31060	CC	0016020	membrane	0.533272874407891	0.410733076641	4
fig|657315.3.peg.250|ROI_31060	BP	0006139	nucleobase-containing compound metabolic process	0.5042748911779139	0.407809881688	4
fig|657315.3.peg.250|ROI_31060	MF	0003676	nucleic acid binding	0.4903177436688087	0.406372949217	4
fig|657315.3.peg.250|ROI_31060	BP	0006725	cellular aromatic compound metabolic process	0.4586536644224367	0.403035210139	5
fig|657315.3.peg.250|ROI_31060	MF	1901363	heterocyclic compound binding	0.28483720223662967	0.382193445712	5
fig|657315.3.peg.250|ROI_31060	BP	0046483	heterocycle metabolic process	0.45795908995779394	0.402960723649	6
fig|657315.3.peg.250|ROI_31060	MF	0097159	organic cyclic compound binding	0.2847660321942004	0.382183763766	6
fig|657315.3.peg.250|ROI_31060	BP	0044260	cellular macromolecule metabolic process	0.4560531567744709	0.402756039826	7
fig|657315.3.peg.250|ROI_31060	MF	0005488	binding	0.19911278619571185	0.369491224991	7
fig|657315.3.peg.250|ROI_31060	BP	1901360	organic cyclic compound metabolic process	0.4498875570828131	0.402090951127	8
fig|657315.3.peg.250|ROI_31060	MF	0003824	catalytic activity	0.14592681644916153	0.36016693527	8
fig|657315.3.peg.250|ROI_31060	BP	0034641	cellular nitrogen compound metabolic process	0.3655902035361052	0.39249380892	9
fig|657315.3.peg.250|ROI_31060	BP	0043170	macromolecule metabolic process	0.36397168418576714	0.392299255571	10
fig|657315.3.peg.250|ROI_31060	BP	0006807	nitrogen compound metabolic process	0.24880154169480215	0.377125774802	11
fig|657315.3.peg.250|ROI_31060	BP	0044238	primary metabolic process	0.22531558359140968	0.37362269192	12
fig|657315.3.peg.250|ROI_31060	BP	0044237	cellular metabolic process	0.21393527435632734	0.371859555885	13
fig|657315.3.peg.250|ROI_31060	BP	0071704	organic substance metabolic process	0.1964532479812059	0.369057063989	14
fig|657315.3.peg.250|ROI_31060	BP	0009987	cellular process	0.15372184823394106	0.361629112721	15
fig|657315.3.peg.250|ROI_31060	BP	0008152	metabolic process	0.11704407809227907	0.354375396125	16
fig|657315.3.peg.251|ROI_31070	MF	0005524	ATP binding	2.968460772818411	0.554868297775	1
fig|657315.3.peg.251|ROI_31070	MF	0032559	adenyl ribonucleotide binding	2.955145464316059	0.554306590518	2
fig|657315.3.peg.251|ROI_31070	MF	0030554	adenyl nucleotide binding	2.9503049590779846	0.554102079912	3
fig|657315.3.peg.251|ROI_31070	MF	0035639	purine ribonucleoside triphosphate binding	2.8133766001960416	0.548245748058	4
fig|657315.3.peg.251|ROI_31070	MF	0032555	purine ribonucleotide binding	2.794544928298995	0.54742927822	5
fig|657315.3.peg.251|ROI_31070	MF	0017076	purine nucleotide binding	2.7899751090525777	0.54723073377	6
fig|657315.3.peg.251|ROI_31070	MF	0008144	drug binding	2.7752616198607893	0.54659037133	7
fig|657315.3.peg.251|ROI_31070	MF	0032553	ribonucleotide binding	2.7455575440719353	0.545292392905	8
fig|657315.3.peg.251|ROI_31070	MF	0097367	carbohydrate derivative binding	2.698661192121661	0.543228786229	9
fig|657315.3.peg.251|ROI_31070	MF	0000166	nucleotide binding	2.4480452650157534	0.531883265766	10
fig|657315.3.peg.251|ROI_31070	MF	1901265	nucleoside phosphate binding	2.448045168154136	0.531883261272	11
fig|657315.3.peg.251|ROI_31070	MF	0043168	anion binding	2.4243007775773133	0.530778814279	12
fig|657315.3.peg.251|ROI_31070	MF	0036094	small molecule binding	2.280715445701203	0.523981588307	13
fig|657315.3.peg.251|ROI_31070	MF	0043167	ion binding	1.6792202239243539	0.492857027904	14
fig|657315.3.peg.251|ROI_31070	MF	1901363	heterocyclic compound binding	1.2323088410059773	0.465885658752	15
fig|657315.3.peg.251|ROI_31070	MF	0097159	organic cyclic compound binding	1.2320009336406061	0.465865520394	16
fig|657315.3.peg.251|ROI_31070	MF	0005488	binding	0.8614339870620826	0.439465155758	17
fig|657315.3.peg.254	MF	0008237	metallopeptidase activity	6.48516175126364	0.674466040367	1
fig|657315.3.peg.254	BP	0006508	proteolysis	4.329608512869469	0.606827968684	1
fig|657315.3.peg.254	MF	0070011	peptidase activity, acting on L-amino acid peptides	4.833534993179367	0.623926583484	2
fig|657315.3.peg.254	BP	0019538	protein metabolic process	2.3270260407568886	0.526196688685	2
fig|657315.3.peg.254	MF	0008233	peptidase activity	4.623567884028898	0.616916057629	3
fig|657315.3.peg.254	BP	0043170	macromolecule metabolic process	1.5583645488571523	0.485959653862	3
fig|657315.3.peg.254	MF	0140096	catalytic activity, acting on a protein	3.672530208540961	0.582959054278	4
fig|657315.3.peg.254	BP	1901564	organonitrogen compound metabolic process	1.523372069013801	0.483913041562	4
fig|657315.3.peg.254	MF	0046872	metal ion binding	2.6644943846310016	0.541714011592	5
fig|657315.3.peg.254	BP	0006807	nitrogen compound metabolic process	1.065257323919447	0.454562813168	5
